[1_1] Convert the TRmorph Turkish analyser into HFST format,Convert the <a href=""http://www.let.rug.nl/coltekin/trmorph/"">TRmorph Turkish morphological analyser</a> (Nouns) from the SFST formalism into the <a href=""http://wiki.apertium.org/wiki/HFST"">HFST</a> format. ,120,"ggrossi,jnw,ftyers",Hard,Code,"Turkish,hfst,linguistics,morphology,python,perl,nlp,mt,machine translation"
[1_2] Check conversion of the TRmorph Turkish analyser into HFST format,Manually check the conversion of the <a href=""http://www.let.rug.nl/coltekin/trmorph/"">TRmorph Turkish morphological analyser</a> (Nouns) into <a href=""http://wiki.apertium.org/wiki/HFST"">HFST</a> format. ,120,"ggrossi,jnw,ftyers",Hard,Code,"Turkish,hfst,linguistics,morphology,python,perl,nlp,mt,machine translation"
[1_3] Convert the TRmorph Turkish analyser into HFST format,Convert the <a href=""http://www.let.rug.nl/coltekin/trmorph/"">TRmorph Turkish morphological analyser</a> (Verbs) from the SFST formalism into the <a href=""http://wiki.apertium.org/wiki/HFST"">HFST</a> format. ,120,"ggrossi,jnw,ftyers",Hard,Code,"Turkish,hfst,linguistics,morphology,python,perl,nlp,mt,machine translation"
[1_4] Check conversion of the TRmorph Turkish analyser into HFST format,Manually check the conversion of the <a href=""http://www.let.rug.nl/coltekin/trmorph/"">TRmorph Turkish morphological analyser</a> (Verbs) into <a href=""http://wiki.apertium.org/wiki/HFST"">HFST</a> format. ,120,"ggrossi,jnw,ftyers",Hard,Code,"Turkish,hfst,linguistics,morphology,python,perl,nlp,mt,machine translation"
[1_5] Convert the TRmorph Turkish analyser into HFST format,Convert the <a href=""http://www.let.rug.nl/coltekin/trmorph/"">TRmorph Turkish morphological analyser</a> (Adjectives) from the SFST formalism into the <a href=""http://wiki.apertium.org/wiki/HFST"">HFST</a> format. ,120,"ggrossi,jnw,ftyers",Hard,Code,"Turkish,hfst,linguistics,morphology,python,perl,nlp,mt,machine translation"
[1_6] Check conversion of the TRmorph Turkish analyser into HFST format,Manually check the conversion of the <a href=""http://www.let.rug.nl/coltekin/trmorph/"">TRmorph Turkish morphological analyser</a> (Adjectives) into <a href=""http://wiki.apertium.org/wiki/HFST"">HFST</a> format. ,120,"ggrossi,jnw,ftyers",Hard,Code,"Turkish,hfst,linguistics,morphology,python,perl,nlp,mt,machine translation"
[1_7] Convert the TRmorph Turkish analyser into HFST format,Convert the <a href=""http://www.let.rug.nl/coltekin/trmorph/"">TRmorph Turkish morphological analyser</a> (Adverbs) from the SFST formalism into the <a href=""http://wiki.apertium.org/wiki/HFST"">HFST</a> format. ,120,"ggrossi,jnw,ftyers",Hard,Code,"Turkish,hfst,linguistics,morphology,python,perl,nlp,mt,machine translation"
[1_8] Check conversion of the TRmorph Turkish analyser into HFST format,Manually check the conversion of the <a href=""http://www.let.rug.nl/coltekin/trmorph/"">TRmorph Turkish morphological analyser</a> (Adverbs) into <a href=""http://wiki.apertium.org/wiki/HFST"">HFST</a> format. ,120,"ggrossi,jnw,ftyers",Hard,Code,"Turkish,hfst,linguistics,morphology,python,perl,nlp,mt,machine translation"
[1_9] Convert the TRmorph Turkish analyser into HFST format,Convert the <a href=""http://www.let.rug.nl/coltekin/trmorph/"">TRmorph Turkish morphological analyser</a> (Prepositions) from the SFST formalism into the <a href=""http://wiki.apertium.org/wiki/HFST"">HFST</a> format. ,120,"ggrossi,jnw,ftyers",Hard,Code,"Turkish,hfst,linguistics,morphology,python,perl,nlp,mt,machine translation"
[1_10] Check conversion of the TRmorph Turkish analyser into HFST format,Manually check the conversion of the <a href=""http://www.let.rug.nl/coltekin/trmorph/"">TRmorph Turkish morphological analyser</a> (Prepositions) into <a href=""http://wiki.apertium.org/wiki/HFST"">HFST</a> format. ,120,"ggrossi,jnw,ftyers",Hard,Code,"Turkish,hfst,linguistics,morphology,python,perl,nlp,mt,machine translation"
[1_11] Convert the TRmorph Turkish analyser into HFST format,Convert the <a href=""http://www.let.rug.nl/coltekin/trmorph/"">TRmorph Turkish morphological analyser</a> (Pronouns) from the SFST formalism into the <a href=""http://wiki.apertium.org/wiki/HFST"">HFST</a> format. ,120,"ggrossi,jnw,ftyers",Hard,Code,"Turkish,hfst,linguistics,morphology,python,perl,nlp,mt,machine translation"
[1_12] Check conversion of the TRmorph Turkish analyser into HFST format,Manually check the conversion of the <a href=""http://www.let.rug.nl/coltekin/trmorph/"">TRmorph Turkish morphological analyser</a> (Pronouns) into <a href=""http://wiki.apertium.org/wiki/HFST"">HFST</a> format. ,120,"ggrossi,jnw,ftyers",Hard,Code,"Turkish,hfst,linguistics,morphology,python,perl,nlp,mt,machine translation"
[1_13] Convert the TRmorph Turkish analyser into HFST format,Convert the <a href=""http://www.let.rug.nl/coltekin/trmorph/"">TRmorph Turkish morphological analyser</a> (Numerals) from the SFST formalism into the <a href=""http://wiki.apertium.org/wiki/HFST"">HFST</a> format. ,120,"ggrossi,jnw,ftyers",Hard,Code,"Turkish,hfst,linguistics,morphology,python,perl,nlp,mt,machine translation"
[1_14] Check conversion of the TRmorph Turkish analyser into HFST format,Manually check the conversion of the <a href=""http://www.let.rug.nl/coltekin/trmorph/"">TRmorph Turkish morphological analyser</a> (Numerals) into <a href=""http://wiki.apertium.org/wiki/HFST"">HFST</a> format. ,120,"ggrossi,jnw,ftyers",Hard,Code,"Turkish,hfst,linguistics,morphology,python,perl,nlp,mt,machine translation"
[1_15] Convert the TRmorph Turkish analyser into HFST format,Convert the <a href=""http://www.let.rug.nl/coltekin/trmorph/"">TRmorph Turkish morphological analyser</a> (Other) from the SFST formalism into the <a href=""http://wiki.apertium.org/wiki/HFST"">HFST</a> format. ,120,"ggrossi,jnw,ftyers",Hard,Code,"Turkish,hfst,linguistics,morphology,python,perl,nlp,mt,machine translation"
[1_16] Check conversion of the TRmorph Turkish analyser into HFST format,Manually check the conversion of the <a href=""http://www.let.rug.nl/coltekin/trmorph/"">TRmorph Turkish morphological analyser</a> (Other) into <a href=""http://wiki.apertium.org/wiki/HFST"">HFST</a> format. ,120,"ggrossi,jnw,ftyers",Hard,Code,"Turkish,hfst,linguistics,morphology,python,perl,nlp,mt,machine translation"
"TRmorph phonological rule conversion: 010-exception_deye.fst", "Convert the TRmorph 010-exception_deye.fst into XFST syntax and test it. ", "72", "zfe, ftyers, jnw, hectoralos", "Hard", "Code", "turkish,phonology,morphology,xfst,hfst,nlp,mt"
"TRmorph phonological rule conversion: 015-exception_obs.fst", "Convert the TRmorph 015-exception_obs.fst into XFST syntax and test it. ", "72", "zfe, ftyers, jnw, hectoralos", "Hard", "Code", "turkish,phonology,morphology,xfst,hfst,nlp,mt"
"TRmorph phonological rule conversion: 017-exception_i.fst", "Convert the TRmorph 017-exception_i.fst into XFST syntax and test it. ", "72", "zfe, ftyers, jnw, hectoralos", "Hard", "Code", "turkish,phonology,morphology,xfst,hfst,nlp,mt"
"TRmorph phonological rule conversion: 020-compn.fst", "Convert the TRmorph 020-compn.fst into XFST syntax and test it. ", "72", "zfe, ftyers, jnw, hectoralos", "Hard", "Code", "turkish,phonology,morphology,xfst,hfst,nlp,mt"
"TRmorph phonological rule conversion: 040-exception_ben.fst", "Convert the TRmorph 040-exception_ben.fst into XFST syntax and test it. ", "72", "zfe, ftyers, jnw, hectoralos", "Hard", "Code", "turkish,phonology,morphology,xfst,hfst,nlp,mt"
"TRmorph phonological rule conversion: 050-exception_su.fst", "Convert the TRmorph 050-exception_su.fst into XFST syntax and test it. ", "72", "zfe, ftyers, jnw, hectoralos", "Hard", "Code", "turkish,phonology,morphology,xfst,hfst,nlp,mt"
"TRmorph phonological rule conversion: 060-xception_del_bS.fst", "Convert the TRmorph 060-xception_del_bS.fst into XFST syntax and test it. ", "72", "zfe, ftyers, jnw, hectoralos", "Hard", "Code", "turkish,phonology,morphology,xfst,hfst,nlp,mt"
"TRmorph phonological rule conversion: 070-exception_del_buff.fst", "Convert the TRmorph 070-exception_del_buff.fst into XFST syntax and test it. ", "72", "zfe, ftyers, jnw, hectoralos", "Hard", "Code", "turkish,phonology,morphology,xfst,hfst,nlp,mt"
"TRmorph phonological rule conversion: 080-vowel_epenth.fst", "Convert the TRmorph 080-vowel_epenth.fst into XFST syntax and test it. ", "72", "zfe, ftyers, jnw, hectoralos", "Hard", "Code", "turkish,phonology,morphology,xfst,hfst,nlp,mt"
"TRmorph phonological rule conversion: 090-duplication.fst", "Convert the TRmorph 090-duplication.fst into XFST syntax and test it. ", "72", "zfe, ftyers, jnw, hectoralos", "Hard", "Code", "turkish,phonology,morphology,xfst,hfst,nlp,mt"
"TRmorph phonological rule conversion: 100-fs_devoicing.fst", "Convert the TRmorph 100-fs_devoicing.fst into XFST syntax and test it. ", "72", "zfe, ftyers, jnw, hectoralos", "Hard", "Code", "turkish,phonology,morphology,xfst,hfst,nlp,mt"
"TRmorph phonological rule conversion: 110-v_assimilation.fst", "Convert the TRmorph 110-v_assimilation.fst into XFST syntax and test it. ", "72", "zfe, ftyers, jnw, hectoralos", "Hard", "Code", "turkish,phonology,morphology,xfst,hfst,nlp,mt"
"TRmorph phonological rule conversion: 120-passive_ln.fst", "Convert the TRmorph 120-passive_ln.fst into XFST syntax and test it. ", "72", "zfe, ftyers, jnw, hectoralos", "Hard", "Code", "turkish,phonology,morphology,xfst,hfst,nlp,mt"
"TRmorph phonological rule conversion: 130-exception_yor.fst", "Convert the TRmorph 130-exception_yor.fst into XFST syntax and test it. ", "72", "zfe, ftyers, jnw, hectoralos", "Hard", "Code", "turkish,phonology,morphology,xfst,hfst,nlp,mt"
"TRmorph phonological rule conversion: 140-v_harmony.fst", "Convert the TRmorph 140-v_harmony.fst into XFST syntax and test it. ", "72", "zfe, ftyers, jnw, hectoralos", "Hard", "Code", "turkish,phonology,morphology,xfst,hfst,nlp,mt"
